timestamp,speed,steering
275915,2.643324,-0.059308
275940,2.623598,-0.059308
275965,2.603872,-0.059690
275990,2.623598,-0.059308
276015,2.584145,-0.058161
276040,2.623598,-0.057778
276065,2.584145,-0.057396
276090,2.584145,-0.055101
276115,2.584145,-0.053189
276140,2.524966,-0.053189
276165,2.544693,-0.051659
276190,2.544693,-0.050129
276215,2.544693,-0.048982
276240,2.505240,-0.047452
276265,2.485514,-0.045158
276290,2.485514,-0.044393
276315,2.485514,-0.044010
276340,2.446061,-0.043245
276365,2.465787,-0.041716
276390,2.406609,-0.041333
276415,2.386882,-0.039421
276440,2.446061,-0.038274
276465,2.406609,-0.038274
276490,2.406609,-0.035597
276515,2.347430,-0.034067
276540,2.406609,-0.032537
276565,2.367156,-0.030243
276590,2.327703,-0.027948
276615,2.288251,-0.024888
276640,2.347430,-0.022976
276665,2.307977,-0.020299
276690,2.307977,-0.018769
276715,2.288251,-0.014180
276740,2.268524,-0.010738
276765,2.248798,-0.007296
276790,2.229072,-0.005001
276815,2.189619,-0.002324
276840,2.189619,0.000735
276865,2.169893,0.001500
276890,2.169893,0.005707
276915,2.130440,0.008384
276940,2.150167,0.011061
276965,2.130440,0.012973
276990,2.090988,0.016033
277015,2.110714,0.018327
277040,2.031809,0.020622
277065,2.051535,0.023299
277090,2.031809,0.026359
277115,2.031809,0.028271
277140,2.012083,0.031330
277165,1.952904,0.034007
277190,2.012083,0.036684
277215,1.992356,0.040509
277240,1.972630,0.043186
277265,1.913451,0.046628
277290,1.913451,0.049687
277315,1.893725,0.052365
277340,1.913451,0.054659
277365,1.873998,0.057719
277390,1.913451,0.060013
277415,1.873998,0.061926
277440,1.834546,0.065367
277465,1.834546,0.067280
277490,1.854272,0.069957
277515,1.814820,0.072634
277540,1.814820,0.074928
277565,1.814820,0.077223
277590,1.795093,0.079900
277615,1.795093,0.082195
277640,1.854272,0.084107
277665,1.755641,0.086019
277690,1.834546,0.087931
277715,1.735914,0.090226
277740,1.814820,0.092903
277765,1.755641,0.095198
277790,1.795093,0.097875
277815,1.814820,0.100552
277840,1.775367,0.101699
277865,1.775367,0.104376
277890,1.814820,0.106671
277915,1.795093,0.109348
277940,1.834546,0.112025
277965,1.795093,0.114702
277990,1.814820,0.116614
278015,1.795093,0.118909
278040,1.795093,0.121969
278065,1.795093,0.124646
278090,1.795093,0.127705
278115,1.834546,0.130382
278140,1.795093,0.133824
278165,1.834546,0.137266
278190,1.814820,0.140708
278215,1.795093,0.143385
278240,1.814820,0.148739
278265,1.795093,0.152181
278290,1.795093,0.155241
278315,1.755641,0.159830
278340,1.775367,0.163272
278365,1.775367,0.165949
278390,1.795093,0.170156
278415,1.775367,0.173980
278440,1.834546,0.177422
278465,1.755641,0.181247
278490,1.834546,0.184306
278515,1.755641,0.186601
278540,1.775367,0.190043
278565,1.775367,0.192720
278590,1.814820,0.194632
278615,1.795093,0.198839
278640,1.814820,0.200369
278665,1.795093,0.202281
278690,1.814820,0.205341
278715,1.775367,0.205723
278740,1.814820,0.208018
278765,1.795093,0.210312
278790,1.814820,0.212224
278815,1.795093,0.214902
278840,1.775367,0.216814
278865,1.755641,0.218343
278890,1.795093,0.221403
278915,1.775367,0.224080
278940,1.755641,0.225610
278965,1.755641,0.228287
278990,1.755641,0.230582
279015,1.775367,0.230964
279040,1.775367,0.232494
279065,1.775367,0.233259
279090,1.735914,0.234024
279115,1.755641,0.236318
279140,1.775367,0.238230
279165,1.834546,0.240143
279190,1.735914,0.242437
279215,1.814820,0.243967
279240,1.834546,0.245879
279265,1.775367,0.248556
279290,1.814820,0.251233
279315,1.775367,0.251998
279340,1.834546,0.254293
279365,1.755641,0.253528
279390,1.814820,0.255823
279415,1.775367,0.255823
279440,1.814820,0.256205
279465,1.775367,0.255823
279490,1.834546,0.257352
279515,1.775367,0.256970
279540,1.854272,0.257352
279565,1.795093,0.258117
279590,1.814820,0.260029
279615,1.795093,0.258500
279640,1.814820,0.258500
279665,1.834546,0.258500
279690,1.795093,0.258500
279715,1.834546,0.259265
279740,1.755641,0.258882
279765,1.834546,0.258882
279790,1.735914,0.258882
279815,1.814820,0.259647
279840,1.735914,0.259647
279865,1.755641,0.258882
279890,1.716188,0.259265
279915,1.775367,0.259647
279940,1.716188,0.259265
279965,1.716188,0.260029
279990,1.716188,0.260029
280015,1.755641,0.260029
280040,1.775367,0.259647
280065,1.716188,0.260794
280090,1.755641,0.260794
280115,1.696462,0.260412
280140,1.716188,0.260794
280165,1.716188,0.260412
280190,1.735914,0.260794
280215,1.716188,0.261559
280240,1.676735,0.261177
280265,1.676735,0.260794
280290,1.676735,0.260412
280315,1.637283,0.260794
280340,1.637283,0.260029
280365,1.637283,0.260794
280390,1.617557,0.259647
280415,1.578104,0.260029
280440,1.578104,0.260794
280465,1.578104,0.260029
280490,1.558378,0.260412
280515,1.538651,0.261177
280540,1.538651,0.260412
280565,1.538651,0.261177
280590,1.499199,0.261177
280615,1.499199,0.260794
280640,1.518925,0.260412
280665,1.518925,0.261177
280690,1.479472,0.260794
280715,1.479472,0.261177
280740,1.479472,0.262324
280765,1.479472,0.261942
280790,1.459746,0.262324
280815,1.459746,0.262707
280840,1.440020,0.262707
280865,1.380841,0.263089
280890,1.420294,0.263089
280915,1.420294,0.263089
280940,1.400567,0.263089
280965,1.400567,0.263089
280990,1.400567,0.263471
281015,1.380841,0.264236
281040,1.361115,0.263089
281065,1.380841,0.265384
281090,1.361115,0.263854
281115,1.380841,0.263854
281140,1.361115,0.264619
281165,1.400567,0.263854
281190,1.380841,0.263471
281215,1.380841,0.264619
281240,1.400567,0.265001
281265,1.400567,0.264619
281290,1.380841,0.265001
281315,1.380841,0.265001
281340,1.400567,0.264619
281365,1.380841,0.265384
281390,1.341388,0.265384
281415,1.380841,0.264236
281440,1.400567,0.265766
281465,1.380841,0.265766
281490,1.400567,0.265384
281515,1.380841,0.265384
281540,1.400567,0.265384
281565,1.361115,0.265001
281590,1.400567,0.265384
281615,1.400567,0.265384
281640,1.400567,0.264619
281665,1.380841,0.264619
281690,1.400567,0.265384
281715,1.420294,0.264619
281740,1.400567,0.265384
281765,1.440020,0.266148
281790,1.440020,0.265001
281815,1.420294,0.265001
281840,1.440020,0.265384
281865,1.400567,0.265766
281890,1.400567,0.265384
281915,1.400567,0.265766
281940,1.380841,0.265766
281965,1.420294,0.265384
281990,1.400567,0.264236
282015,1.380841,0.266531
282040,1.380841,0.265766
282065,1.361115,0.265384
282090,1.341388,0.266531
282115,1.341388,0.266148
282140,1.341388,0.266148
282165,1.321662,0.266531
282190,1.321662,0.265766
282215,1.321662,0.265384
282240,1.301936,0.266913
282265,1.301936,0.264619
282290,1.282210,0.263854
282315,1.282210,0.263471
282340,1.282210,0.262324
282365,1.262483,0.260029
282390,1.242757,0.257735
282415,1.203304,0.254293
282440,1.223031,0.251233
282465,1.223031,0.247791
282490,1.203304,0.243967
282515,1.223031,0.239378
282540,1.183578,0.234788
282565,1.203304,0.231729
282590,1.203304,0.229052
282615,1.223031,0.225992
282640,1.183578,0.222550
282665,1.203304,0.220256
282690,1.223031,0.218343
282715,1.203304,0.216049
282740,1.203304,0.214902
282765,1.223031,0.214137
282790,1.203304,0.212224
282815,1.203304,0.212224
282840,1.183578,0.211842
282865,1.203304,0.208782
282890,1.183578,0.210312
282915,1.163852,0.208782
282940,1.183578,0.206488
282965,1.183578,0.204193
282990,1.183578,0.202281
283015,1.203304,0.199604
283040,1.203304,0.196544
283065,1.203304,0.193867
283090,1.223031,0.191190
283115,1.242757,0.188513
283140,1.242757,0.185454
283165,1.262483,0.182777
283190,1.262483,0.179335
283215,1.282210,0.176658
283240,1.321662,0.175128
283265,1.321662,0.172833
283290,1.321662,0.170156
283315,1.361115,0.168626
283340,1.361115,0.165567
283365,1.361115,0.163272
283390,1.380841,0.159065
283415,1.380841,0.157536
283440,1.400567,0.155623
283465,1.420294,0.152564
283490,1.459746,0.150269
283515,1.440020,0.147592
283540,1.440020,0.144915
283565,1.459746,0.141855
283590,1.479472,0.139178
283615,1.499199,0.137266
283640,1.518925,0.134972
283665,1.538651,0.131147
283690,1.578104,0.129617
283715,1.558378,0.125028
283740,1.578104,0.121204
283765,1.578104,0.118909
283790,1.597830,0.115085
283815,1.637283,0.112025
283840,1.637283,0.111260
283865,1.617557,0.107436
283890,1.637283,0.104759
283915,1.676735,0.103994
283940,1.657009,0.101699
283965,1.657009,0.100170
283990,1.716188,0.099022
284015,1.657009,0.097110
284040,1.716188,0.095963
284065,1.696462,0.095963
284090,1.735914,0.093286
284115,1.696462,0.092521
284140,1.735914,0.093286
284165,1.716188,0.092521
284190,1.735914,0.091756
284215,1.735914,0.091373
284240,1.755641,0.090609
284265,1.755641,0.090609
284290,1.755641,0.089461
284315,1.775367,0.088696
284340,1.755641,0.087931
284365,1.795093,0.088696
284390,1.795093,0.087931
284415,1.795093,0.087167
284440,1.775367,0.087549
284465,1.775367,0.087549
284490,1.795093,0.087931
284515,1.834546,0.088314
284540,1.755641,0.089079
284565,1.814820,0.089461
284590,1.795093,0.090609
284615,1.795093,0.090609
284640,1.814820,0.092138
284665,1.775367,0.093668
284690,1.755641,0.094815
284715,1.716188,0.095580
284740,1.716188,0.097875
284765,1.716188,0.098640
284790,1.676735,0.099787
284815,1.696462,0.102082
284840,1.617557,0.102082
284865,1.597830,0.102464
284890,1.597830,0.101317
284915,1.578104,0.102847
284940,1.558378,0.102847
284965,1.518925,0.102847
284990,1.499199,0.102847
285015,1.499199,0.102464
285040,1.479472,0.103611
285065,1.440020,0.102847
285090,1.400567,0.103229
285115,1.400567,0.104376
285140,1.361115,0.104376
285165,1.361115,0.103994
285190,1.321662,0.104376
285215,1.321662,0.104376
285240,1.301936,0.103611
285265,1.262483,0.104759
285290,1.282210,0.103994
285315,1.223031,0.103994
285340,1.223031,0.103994
285365,1.163852,0.103994
285390,1.183578,0.103611
285415,1.144125,0.104376
285440,1.084947,0.105141
285465,1.104673,0.104376
285490,1.025768,0.102464
285515,1.045494,0.104376
285540,1.045494,0.103611
285565,1.025768,0.103611
285590,0.986315,0.103994
285615,0.966589,0.104376
285640,0.946862,0.103994
285665,0.927136,0.104759
285690,0.907410,0.105141
285715,0.887683,0.105524
285740,0.867957,0.106289
285765,0.848231,0.107053
285790,0.848231,0.107818
285815,0.808778,0.108583
285840,0.808778,0.109348
285865,0.769326,0.109348
285890,0.769326,0.111260
285915,0.729873,0.111643
285940,0.749599,0.111643
285965,0.710147,0.112790
285990,0.710147,0.113172
286015,0.690420,0.113937
286040,0.690420,0.116232
286065,0.690420,0.116614
286090,0.710147,0.117762
286115,0.690420,0.119674
286140,0.690420,0.120439
286165,0.710147,0.121969
286190,0.710147,0.124646
286215,0.690420,0.124646
286240,0.690420,0.124646
286265,0.710147,0.126558
286290,0.729873,0.127705
286315,0.710147,0.128853
286340,0.710147,0.130765
286365,0.729873,0.132294
286390,0.749599,0.133824
286415,0.749599,0.136119
286440,0.749599,0.136501
286465,0.749599,0.139943
286490,0.769326,0.141473
286515,0.769326,0.143385
286540,0.769326,0.145680
286565,0.769326,0.148357
286590,0.789052,0.150269
286615,0.789052,0.152946
286640,0.789052,0.156006
286665,0.808778,0.158300
286690,0.808778,0.160213
286715,0.808778,0.164037
286740,0.828505,0.167479
286765,0.789052,0.171686
286790,0.808778,0.173980
286815,0.808778,0.175893
286840,0.828505,0.179335
286865,0.808778,0.182777
286890,0.808778,0.184306
286915,0.828505,0.188513
286940,0.808778,0.191955
286965,0.828505,0.194632
286990,0.828505,0.198839
287015,0.828505,0.200751
287040,0.848231,0.203046
287065,0.848231,0.205723
287090,0.828505,0.208782
287115,0.848231,0.210312
287140,0.848231,0.211842
287165,0.848231,0.214519
287190,0.848231,0.215666
287215,0.848231,0.216049
287240,0.867957,0.216814
287265,0.867957,0.218343
287290,0.867957,0.219491
287315,0.867957,0.220256
287340,0.867957,0.222550
287365,0.867957,0.225610
287390,0.867957,0.227522
287415,0.867957,0.229434
287440,0.887683,0.231346
287465,0.867957,0.232876
287490,0.887683,0.234406
287515,0.887683,0.237465
287540,0.887683,0.238995
287565,0.887683,0.240525
287590,0.867957,0.242437
287615,0.887683,0.243202
287640,0.867957,0.244349
287665,0.887683,0.245879
287690,0.887683,0.246644
287715,0.867957,0.247409
287740,0.867957,0.248556
287765,0.887683,0.249321
287790,0.887683,0.250086
287815,0.887683,0.251998
287840,0.887683,0.252763
287865,0.887683,0.253910
287890,0.907410,0.255058
287915,0.887683,0.256587
287940,0.927136,0.257735
287965,0.907410,0.259265
287990,0.907410,0.260794
288015,0.927136,0.263089
288040,0.907410,0.264236
288065,0.907410,0.266148
288090,0.907410,0.267678
288115,0.927136,0.268826
288140,0.946862,0.272650
288165,0.946862,0.274945
288190,0.946862,0.277622
288215,0.927136,0.280681
288240,0.966589,0.281446
288265,0.966589,0.286035
288290,0.946862,0.288712
288315,0.966589,0.292154
288340,0.966589,0.294831
288365,0.946862,0.299038
288390,0.966589,0.301333
288415,0.966589,0.303628
288440,0.966589,0.306687
288465,0.986315,0.307834
288490,0.986315,0.310129
288515,0.986315,0.312424
288540,0.986315,0.312041
288565,0.986315,0.313953
288590,1.006041,0.317778
288615,1.006041,0.317778
288640,1.006041,0.319690
288665,1.045494,0.321602
288690,1.006041,0.321985
288715,1.045494,0.323514
288740,1.025768,0.325809
288765,1.025768,0.327721
288790,1.025768,0.328869
288815,1.025768,0.330016
288840,1.025768,0.331163
288865,1.045494,0.331163
288890,1.045494,0.332693
288915,1.045494,0.333075
288940,1.025768,0.334988
288965,1.045494,0.335370
288990,1.045494,0.334988
289015,1.045494,0.336900
289040,1.065220,0.337665
289065,1.065220,0.337282
289090,1.065220,0.339577
289115,1.084947,0.339577
289140,1.084947,0.340724
289165,1.104673,0.342254
289190,1.084947,0.341872
289215,1.124399,0.341489
289240,1.084947,0.342636
289265,1.084947,0.342636
289290,1.084947,0.342254
289315,1.124399,0.343019
289340,1.084947,0.343401
289365,1.084947,0.342254
289390,1.084947,0.343784
289415,1.104673,0.343019
289440,1.104673,0.342254
289465,1.104673,0.343019
289490,1.104673,0.342636
289515,1.104673,0.342254
289540,1.124399,0.343401
289565,1.104673,0.342636
289590,1.104673,0.342254
289615,1.124399,0.344166
289640,1.124399,0.343019
289665,1.104673,0.342636
289690,1.144125,0.343784
289715,1.124399,0.343401
289740,1.124399,0.344166
289765,1.144125,0.344166
289790,1.124399,0.343784
289815,1.124399,0.343784
289840,1.104673,0.344931
289865,1.144125,0.344166
289890,1.124399,0.344166
289915,1.124399,0.344931
289940,1.124399,0.343784
289965,1.124399,0.343784
289990,1.144125,0.344166
290015,1.124399,0.343784
290040,1.124399,0.343401
290065,1.144125,0.344549
290090,1.124399,0.343784
290115,1.144125,0.344166
290140,1.144125,0.345314
290165,1.144125,0.344166
290190,1.144125,0.344166
290215,1.144125,0.344166
290240,1.144125,0.344166
290265,1.163852,0.343784
290290,1.163852,0.346078
290315,1.144125,0.342636
290340,1.163852,0.344549
290365,1.144125,0.346078
290390,1.163852,0.344549
290415,1.163852,0.344166
290440,1.163852,0.344931
290465,1.183578,0.344549
290490,1.144125,0.344549
290515,1.144125,0.345314
290540,1.183578,0.344549
290565,1.144125,0.344931
290590,1.144125,0.345696
290615,1.163852,0.347226
290640,1.163852,0.344549
290665,1.163852,0.345314
290690,1.163852,0.344931
290715,1.183578,0.344931
290740,1.183578,0.344931
290765,1.203304,0.344931
290790,1.163852,0.344931
290815,1.183578,0.345696
290840,1.183578,0.345696
290865,1.183578,0.344549
290890,1.183578,0.344931
290915,1.203304,0.344931
290940,1.223031,0.344549
290965,1.203304,0.344931
290990,1.163852,0.344549
291015,1.163852,0.343784
291040,1.183578,0.344549
291065,1.183578,0.343784
291090,1.183578,0.344549
291115,1.163852,0.345314
291140,1.183578,0.344549
291165,1.163852,0.344166
291190,1.183578,0.344549
291215,1.163852,0.344166
291240,1.163852,0.344166
291265,1.203304,0.344549
291290,1.183578,0.344549
291315,1.183578,0.344931
291340,1.183578,0.345314
291365,1.183578,0.345314
291390,1.144125,0.344166
291415,1.183578,0.344166
291440,1.183578,0.344549
291465,1.203304,0.344166
291490,1.203304,0.344549
291515,1.203304,0.344166
291540,1.223031,0.343784
291565,1.183578,0.344549
291590,1.223031,0.344166
291615,1.183578,0.343401
291640,1.203304,0.344549
291665,1.203304,0.343784
291690,1.223031,0.344166
291715,1.242757,0.344931
291740,1.203304,0.344166
291765,1.223031,0.343784
291790,1.223031,0.344549
291815,1.223031,0.344549
291840,1.203304,0.343784
291865,1.203304,0.343019
291890,1.223031,0.343401
291915,1.223031,0.342636
291940,1.203304,0.344549
291965,1.203304,0.343784
291990,1.223031,0.343019
292015,1.223031,0.344166
292040,1.223031,0.343401
292065,1.203304,0.343401
292090,1.203304,0.344549
292115,1.203304,0.343401
292140,1.223031,0.343401
292165,1.223031,0.343784
292190,1.223031,0.343784
292215,1.203304,0.343401
292240,1.242757,0.343401
292265,1.223031,0.342254
292290,1.242757,0.342636
292315,1.242757,0.342254
292340,1.242757,0.342254
292365,1.242757,0.339577
292390,1.223031,0.338812
292415,1.242757,0.336900
292440,1.242757,0.335753
292465,1.242757,0.333075
292490,1.242757,0.329634
292515,1.242757,0.326192
292540,1.242757,0.322750
292565,1.242757,0.317778
292590,1.242757,0.314718
292615,1.242757,0.310512
292640,1.262483,0.306305
292665,1.242757,0.300568
292690,1.262483,0.298273
292715,1.242757,0.293684
292740,1.262483,0.290625
292765,1.262483,0.286418
292790,1.282210,0.282593
292815,1.282210,0.279534
292840,1.301936,0.276092
292865,1.301936,0.271120
292890,1.321662,0.269208
292915,1.341388,0.265001
292940,1.361115,0.260412
292965,1.361115,0.259265
292990,1.380841,0.256970
293015,1.380841,0.253146
293040,1.400567,0.250851
293065,1.420294,0.248556
293090,1.420294,0.245114
293115,1.380841,0.242820
293140,1.420294,0.240525
293165,1.440020,0.236318
293190,1.459746,0.234788
293215,1.420294,0.231729
293240,1.459746,0.228669
293265,1.440020,0.226375
293290,1.440020,0.221403
293315,1.479472,0.221021
293340,1.440020,0.218343
293365,1.440020,0.216049
293390,1.440020,0.213372
293415,1.499199,0.211460
293440,1.499199,0.209165
293465,1.499199,0.207635
293490,1.499199,0.206488
293515,1.518925,0.204193
293540,1.518925,0.202663
293565,1.518925,0.201516
293590,1.518925,0.199604
293615,1.558378,0.198457
293640,1.538651,0.198074
293665,1.578104,0.197692
293690,1.538651,0.198074
293715,1.578104,0.198457
293740,1.558378,0.198457
293765,1.578104,0.199221
293790,1.597830,0.201516
293815,1.597830,0.199604
293840,1.637283,0.200751
293865,1.597830,0.200751
293890,1.617557,0.200369
293915,1.657009,0.201134
293940,1.637283,0.201134
293965,1.578104,0.199986
293990,1.597830,0.199986
294015,1.617557,0.200369
294040,1.578104,0.199604
294065,1.558378,0.200369
294090,1.597830,0.199986
294115,1.597830,0.197692
294140,1.597830,0.198074
294165,1.578104,0.197309
294190,1.578104,0.196544
294215,1.578104,0.198074
294240,1.617557,0.195397
294265,1.578104,0.195780
294290,1.597830,0.194632
294315,1.597830,0.193867
294340,1.617557,0.193485
294365,1.637283,0.192720
294390,1.637283,0.191573
294415,1.637283,0.191955
294440,1.657009,0.190425
294465,1.657009,0.190043
294490,1.696462,0.190043
294515,1.637283,0.189278
294540,1.696462,0.188131
294565,1.637283,0.186601
294590,1.676735,0.185454
294615,1.676735,0.182777
294640,1.716188,0.180864
294665,1.696462,0.178570
294690,1.696462,0.175510
294715,1.676735,0.173598
294740,1.716188,0.171303
294765,1.696462,0.168626
294790,1.716188,0.167479
294815,1.716188,0.164802
294840,1.755641,0.164419
294865,1.755641,0.163655
294890,1.814820,0.161360
294915,1.775367,0.161360
294940,1.814820,0.160595
294965,1.814820,0.159065
294990,1.834546,0.157536
295015,1.854272,0.158300
295040,1.814820,0.158300
295065,1.834546,0.156771
295090,1.854272,0.156771
295115,1.854272,0.154858
295140,1.873998,0.154858
295165,1.893725,0.154476
295190,1.873998,0.152564
295215,1.854272,0.151799
295240,1.893725,0.150269
295265,1.913451,0.149887
295290,1.893725,0.149122
295315,1.873998,0.149122
295340,1.893725,0.147592
295365,1.913451,0.148357
295390,1.913451,0.147975
295415,1.952904,0.146827
295440,1.933177,0.145680
295465,1.952904,0.145297
295490,1.933177,0.142620
295515,1.952904,0.143003
295540,1.972630,0.139943
295565,1.992356,0.138414
295590,1.972630,0.137266
295615,1.952904,0.134207
295640,2.031809,0.132677
295665,2.012083,0.130765
295690,2.031809,0.129617
295715,2.012083,0.128088
295740,2.051535,0.127323
295765,2.031809,0.125411
295790,2.071261,0.124263
295815,2.051535,0.124646
295840,2.090988,0.124263
295865,2.071261,0.123881
295890,2.110714,0.123881
295915,2.071261,0.122733
295940,2.110714,0.121969
295965,2.110714,0.122733
295990,2.110714,0.122733
296015,2.169893,0.121969
296040,2.189619,0.121204
296065,2.150167,0.121204
296090,2.150167,0.120821
296115,2.051535,0.121586
296140,2.150167,0.120821
296165,2.090988,0.119674
296190,2.189619,0.120056
296215,2.150167,0.120056
296240,2.150167,0.119674
296265,2.110714,0.120821
296290,2.130440,0.119674
296315,2.169893,0.120056
296340,2.090988,0.120439
296365,2.189619,0.119674
296390,2.130440,0.120056
296415,2.169893,0.120439
296440,2.110714,0.119292
296465,2.150167,0.118909
296490,2.169893,0.119292
296515,2.150167,0.118909
296540,2.110714,0.119674
296565,2.130440,0.119674
296590,2.189619,0.118909
296615,2.169893,0.119674
296640,2.169893,0.119292
296665,2.150167,0.120821
296690,2.169893,0.119292
296715,2.150167,0.119674
296740,2.150167,0.120056
296765,2.169893,0.119292
296790,2.169893,0.119674
296815,2.169893,0.119292
296840,2.189619,0.119674
296865,2.189619,0.119292
296890,2.209346,0.118527
296915,2.189619,0.119292
296940,2.150167,0.116614
296965,2.189619,0.116997
296990,2.130440,0.117379
297015,2.229072,0.116614
297040,2.169893,0.116614
297065,2.248798,0.115085
297090,2.189619,0.114320
297115,2.189619,0.114702
297140,2.150167,0.113555
297165,2.229072,0.113172
297190,2.229072,0.113172
297215,2.229072,0.112408
297240,2.268524,0.111260
297265,2.248798,0.111643
297290,2.268524,0.110878
297315,2.150167,0.110113
297340,2.209346,0.110495
297365,2.248798,0.108201
297390,2.189619,0.108583
297415,2.209346,0.109348
297440,2.229072,0.107053
297465,2.229072,0.105906
297490,2.248798,0.107053
297515,2.229072,0.107053
297540,2.229072,0.105906
297565,2.229072,0.105906
297590,2.209346,0.105141
297615,2.288251,0.104759
297640,2.307977,0.104759
297665,2.307977,0.103994
297690,2.229072,0.103994
297715,2.229072,0.102847
297740,2.268524,0.102082
297765,2.347430,0.101699
297790,2.288251,0.102464
297815,2.268524,0.100170
297840,2.229072,0.102082
297865,2.268524,0.101699
297890,2.248798,0.101699
297915,2.268524,0.102082
297940,2.288251,0.102082
297965,2.248798,0.102464
297990,2.288251,0.102082
298015,2.327703,0.102082
298040,2.268524,0.100934
298065,2.288251,0.103229
298090,2.288251,0.102082
298115,2.327703,0.102082
298140,2.307977,0.102464
298165,2.307977,0.102082
298190,2.307977,0.102464
298215,2.268524,0.102464
298240,2.288251,0.101317
298265,2.288251,0.101317
298290,2.327703,0.102464
298315,2.307977,0.101699
298340,2.327703,0.101699
298365,2.229072,0.102464
298390,2.288251,0.102082
298415,2.347430,0.101317
298440,2.347430,0.102082
298465,2.347430,0.102082
298490,2.367156,0.101699
298515,2.209346,0.102082
298540,2.367156,0.100552
298565,2.386882,0.100934
298590,2.426335,0.100934
298615,2.386882,0.099022
298640,2.307977,0.100170
298665,2.327703,0.099022
298690,2.268524,0.097875
298715,2.426335,0.098257
298740,2.347430,0.096728
298765,2.386882,0.095198
298790,2.347430,0.095963
298815,2.386882,0.094815
298840,2.327703,0.093668
298865,2.386882,0.093668
298890,2.386882,0.092521
298915,2.367156,0.091756
298940,2.347430,0.090226
298965,2.367156,0.089079
298990,2.386882,0.088696
299015,2.367156,0.088696
299040,2.347430,0.086402
299065,2.367156,0.085254
299090,2.426335,0.086019
299115,2.367156,0.084107
299140,2.406609,0.084107
299165,2.386882,0.085254
299190,2.367156,0.084489
299215,2.406609,0.084107
299240,2.426335,0.084107
299265,2.446061,0.084107
299290,2.386882,0.084107
299315,2.426335,0.084489
299340,2.406609,0.084489
299365,2.406609,0.082960
299390,2.406609,0.083342
299415,2.406609,0.083342
299440,2.426335,0.082960
299465,2.406609,0.082960
299490,2.426335,0.082960
299515,2.426335,0.079518
299540,2.446061,0.082577
299565,2.406609,0.082960
299590,2.446061,0.081048
299615,2.446061,0.083342
299640,2.505240,0.083342
299665,2.446061,0.084107
299690,2.446061,0.084872
299715,2.485514,0.085254
299740,2.426335,0.086019
299765,2.465787,0.086784
299790,2.505240,0.086402
299815,2.465787,0.086784
299840,2.485514,0.088314
299865,2.485514,0.088314
299890,2.465787,0.089079
299915,2.524966,0.089844
299940,2.505240,0.089844
299965,2.465787,0.090226
299990,2.485514,0.088696
300015,2.505240,0.089461
300040,2.564419,0.090226
300065,2.505240,0.089844
300090,2.524966,0.089461
300115,2.505240,0.089079
300140,2.524966,0.088314
300165,2.544693,0.086402
300190,2.544693,0.086402
300215,2.505240,0.084489
300240,2.544693,0.083725
300265,2.544693,0.082577
300290,2.564419,0.081812
300315,2.584145,0.079518
300340,2.603872,0.079900
300365,2.584145,0.079135
300390,2.584145,0.079135
300415,2.643324,0.081048
300440,2.623598,0.079518
300465,2.663050,0.079518
300490,2.623598,0.079900
300515,2.623598,0.079518
300540,2.722229,0.079518
300565,2.682777,0.079135
300590,2.643324,0.079135
300615,2.682777,0.079135
300640,2.643324,0.078753
300665,2.722229,0.078753
300690,2.682777,0.079518
300715,2.682777,0.078753
300740,2.702503,0.078370
300765,2.761682,0.077606
300790,2.741956,0.075693
300815,2.702503,0.076076
300840,2.761682,0.074546
300865,2.722229,0.071104
300890,2.722229,0.070339
300915,2.761682,0.068427
300940,2.801135,0.065750
300965,2.801135,0.063073
300990,2.801135,0.061926
301015,2.801135,0.059248
301040,2.801135,0.057336
301065,2.860313,0.055424
301090,2.801135,0.052747
301115,2.899766,0.048540
301140,2.880040,0.047775
301165,2.781408,0.045481
301190,2.919492,0.045098
301215,2.860313,0.040891
301240,2.880040,0.039362
301265,2.840587,0.036302
301290,2.899766,0.035155
301315,2.880040,0.033625
301340,2.899766,0.030565
301365,2.880040,0.027506
301390,2.899766,0.027123
301415,2.939219,0.024446
301440,2.919492,0.022534
301465,2.880040,0.022534
301490,2.919492,0.019475
301515,2.958945,0.016798
301540,2.899766,0.014121
301565,2.958945,0.013738
301590,2.939219,0.011443
301615,2.899766,0.011443
301640,2.978671,0.009531
301665,2.939219,0.008384
301690,2.998398,0.009149
301715,2.998398,0.008766
301740,2.958945,0.006472
301765,3.018124,0.009149
301790,2.958945,0.007237
301815,2.978671,0.008001
301840,2.998398,0.008001
301865,3.018124,0.008001
301890,2.998398,0.008384
301915,2.978671,0.007619
301940,2.978671,0.008384
301965,2.978671,0.006854
301990,3.018124,0.007619
302015,2.958945,0.006854
302040,3.018124,0.006472
302065,2.998398,0.007237
302090,3.037850,0.006854
302115,3.057576,0.006472
302140,3.018124,0.007237
302165,3.057576,0.006854
302190,2.978671,0.006472
302215,3.057576,0.005707
302240,3.077303,0.006089
302265,3.037850,0.006472
302290,3.057576,0.006089
302315,3.077303,0.005324
302340,3.116755,0.004560
302365,3.077303,0.005707
302390,3.018124,0.005324
302415,3.037850,0.004942
302440,3.097029,0.005324
302465,3.077303,0.004942
302490,3.037850,0.004177
302515,3.057576,0.005324
302540,3.077303,0.005324
302565,3.057576,0.004560
302590,3.057576,0.005324
302615,3.037850,0.003795
302640,3.037850,0.005707
302665,3.156208,0.006089
302690,3.077303,0.006854
302715,3.018124,0.006854
